Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2005,II,Gongora catilligera,,Orchidales,Orchidaceae,Gongora,GB,EC,,4,2,live,,T,A
2005,II,Gongora colombiana,,Orchidales,Orchidaceae,Gongora,GB,EC,,2,1,live,,T,A
2005,II,Gongora dressleri,,Orchidales,Orchidaceae,Gongora,GB,EC,,5,2,live,,T,A
2005,II,Gongora flaveola,,Orchidales,Orchidaceae,Gongora,GB,EC,,1,4,live,,T,A
2005,II,Gongora fulva,,Orchidales,Orchidaceae,Gongora,GB,EC,,2,3,live,,T,A
2005,II,Gongora gratulabunda,,Orchidales,Orchidaceae,Gongora,GB,EC,,3,2,live,,T,A
2005,II,Gongora grossa,,Orchidales,Orchidaceae,Gongora,GB,CO,,1,1,live,,T,A
2005,II,Gongora grossa,,Orchidales,Orchidaceae,Gongora,GB,EC,,1,1,live,,T,A
2005,II,Gongora minax,,Orchidales,Orchidaceae,Gongora,GB,BR,,10,25,live,,T,A
2005,II,Gongora pleiochroma,,Orchidales,Orchidaceae,Gongora,GB,EC,,1,1,live,,T,A
2005,II,Gongora quinquenervis,,Orchidales,Orchidaceae,Gongora,GB,PE,,15,10,live,,T,A
2005,II,Gongora rufescens,,Orchidales,Orchidaceae,Gongora,GB,EC,,3,3,live,,T,A
2005,II,Gongora scaphephorus,,Orchidales,Orchidaceae,Gongora,GB,EC,,5,2,live,,T,A
2005,II,Gongora scaphephorus,,Orchidales,Orchidaceae,Gongora,GB,PE,,15,10,live,,T,A
2005,II,Gongora superflua,,Orchidales,Orchidaceae,Gongora,GB,EC,,1,1,live,,T,A
2005,II,Goodyera spp.,,Orchidales,Orchidaceae,Goodyera,GB,JP,,25,,live,,T,A
2005,II,Govenia spp.,,Orchidales,Orchidaceae,Govenia,GB,EC,,4,1,live,,T,A
2005,II,Grammangis spp.,,Orchidales,Orchidaceae,Grammangis,GB,MG,,1,,dried plants,,S,W
2005,II,Grammatophyllum spp.,,Orchidales,Orchidaceae,Grammatophyllum,GB,TH,,5,25,live,,T,A
2005,II,Grammatophyllum speciosum,,Orchidales,Orchidaceae,Grammatophyllum,GB,MY,,20,20,live,,T,A
2005,II,Grobya spp.,,Orchidales,Orchidaceae,Grobya,GB,BR,,,5,live,,T,A
2005,II,Habenaria carnea,,Orchidales,Orchidaceae,Habenaria,GB,MY,,20,20,live,,T,A
2005,II,Habenaria radiata,,Orchidales,Orchidaceae,Habenaria,GB,JP,,1100,1000,live,,T,A
2005,II,Habenaria rhodocheila,,Orchidales,Orchidaceae,Habenaria,GB,MY,,20,20,live,,T,A
2005,II,Helcia sanguinolenta,,Orchidales,Orchidaceae,Helcia,GB,EC,,3,2,live,,T,A
2005,II,Hexisea spp.,,Orchidales,Orchidaceae,Hexisea,GB,EC,,2,4,live,,T,A
2005,II,Homalopetalum pumilio,,Orchidales,Orchidaceae,Homalopetalum,GB,EC,,,1,live,,T,A
2005,II,Houlletia spp.,,Orchidales,Orchidaceae,Houlletia,GB,CO,,1,1,live,,T,A
2005,II,Houlletia spp.,,Orchidales,Orchidaceae,Houlletia,GB,EC,,1,1,live,,T,A
2005,II,Houlletia odoratissima,,Orchidales,Orchidaceae,Houlletia,GB,CO,,1,1,live,,T,A
2005,II,Houlletia odoratissima,,Orchidales,Orchidaceae,Houlletia,GB,EC,,,1,live,,T,A
2005,II,Houlletia tigrina,,Orchidales,Orchidaceae,Houlletia,GB,CO,,1,1,live,,T,A
2005,II,Houlletia tigrina,,Orchidales,Orchidaceae,Houlletia,GB,EC,,1,1,live,,T,A
2005,II,Huntleya spp.,,Orchidales,Orchidaceae,Huntleya,GB,CO,,,1,live,,T,A
2005,II,Huntleya spp.,,Orchidales,Orchidaceae,Huntleya,GB,EC,,2,2,live,,T,A
2005,II,Huntleya burtii,,Orchidales,Orchidaceae,Huntleya,GB,PE,,,15,live,,T,A
2005,II,Huntleya meleagris,,Orchidales,Orchidaceae,Huntleya,GB,EC,,3,3,live,,T,A
2005,II,Huntleya meleagris,,Orchidales,Orchidaceae,Huntleya,GB,PE,,20,,live,,T,A
2005,II,Huntleya vargasii,,Orchidales,Orchidaceae,Huntleya,GB,PE,,,10,live,,T,A
2005,II,Ionopsis spp.,,Orchidales,Orchidaceae,Ionopsis,GB,EC,,2,4,live,,T,A
2005,II,Ionopsis spp.,,Orchidales,Orchidaceae,Ionopsis,GB,MY,,,6,live,,T,A
2005,II,Ionopsis utricularioides,,Orchidales,Orchidaceae,Ionopsis,GB,EC,,3,6,live,,T,A
2005,II,Ionopsis utricularioides,,Orchidales,Orchidaceae,Ionopsis,GB,MY,,10,20,live,,T,A
2005,II,Isabelia spp.,,Orchidales,Orchidaceae,Isabelia,GB,BR,,5,25,live,,T,A
2005,II,Isochilus linearis,,Orchidales,Orchidaceae,Isochilus,GB,US,,1,,live,,T,A
2005,II,Isochilus linearis,,Orchidales,Orchidaceae,Isochilus,GB,ZA,,4,9,live,,P,A
2005,II,Kefersteinia spp.,,Orchidales,Orchidaceae,Kefersteinia,GB,EC,,4,4,live,,T,A
2005,II,Kefersteinia spp.,,Orchidales,Orchidaceae,Kefersteinia,GB,PE,,10,10,live,,T,A
2005,II,Kefersteinia graminea,,Orchidales,Orchidaceae,Kefersteinia,GB,PE,,20,,live,,T,A
2005,II,Koellensteinia spp.,,Orchidales,Orchidaceae,Koellensteinia,GB,PE,,,10,live,,T,A
2005,II,Laelia spp.,,Orchidales,Orchidaceae,Laelia,GB,BR,,76,20,live,,T,A
2005,II,Laelia alaorii,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,5,live,,T,A
2005,II,Laelia alaorii,,Orchidales,Orchidaceae,Laelia,GB,EC,,1,1,live,,T,A
2005,II,Laelia anceps,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,20,live,,T,A
2005,II,Laelia anceps,,Orchidales,Orchidaceae,Laelia,GB,MX,,20,20,live,,T,A
2005,II,Laelia anceps,,Orchidales,Orchidaceae,Laelia,GB,US,,1,,live,,T,A
2005,II,Laelia autumnalis,,Orchidales,Orchidaceae,Laelia,GB,ZA,,2,6,live,,P,A
2005,II,Laelia bradei,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,20,live,,T,A
2005,II,Laelia bradei,,Orchidales,Orchidaceae,Laelia,GB,EC,,2,2,live,,T,A
2005,II,Laelia briegeri,,Orchidales,Orchidaceae,Laelia,GB,BR,,210,45,live,,T,A
2005,II,Laelia caulescens,,Orchidales,Orchidaceae,Laelia,GB,BR,,40,5,live,,T,A
2005,II,Laelia cinnabarina,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,25,live,,T,A
2005,II,Laelia crispa,,Orchidales,Orchidaceae,Laelia,GB,BR,,15,10,live,,T,A
2005,II,Laelia crispa,,Orchidales,Orchidaceae,Laelia,GB,ZA,,6,3,live,,P,A
2005,II,Laelia dayana,,Orchidales,Orchidaceae,Laelia,GB,BR,,25,10,live,,T,A
2005,II,Laelia fidelensis,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,5,live,,T,A
2005,II,Laelia flava,,Orchidales,Orchidaceae,Laelia,GB,BR,,10,5,live,,T,A
2005,II,Laelia gouldiana,,Orchidales,Orchidaceae,Laelia,GB,MX,,10,10,live,,T,A
2005,II,Laelia grandis,,Orchidales,Orchidaceae,Laelia,GB,BR,,15,15,live,,T,A
2005,II,Laelia harpophylla,,Orchidales,Orchidaceae,Laelia,GB,BR,,10,10,live,,T,A
2005,II,Laelia harpophylla,,Orchidales,Orchidaceae,Laelia,GB,EC,,1,1,live,,T,A
2005,II,Laelia liliputana,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,5,live,,T,A
2005,II,Laelia lucasiana,,Orchidales,Orchidaceae,Laelia,GB,US,,21,,live,,T,A
2005,II,Laelia lundii,,Orchidales,Orchidaceae,Laelia,GB,BR,,10,15,live,,T,A
2005,II,Laelia mantiqueirae,,Orchidales,Orchidaceae,Laelia,GB,BR,,10,10,live,,T,A
2005,II,Laelia milleri,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,25,live,,T,A
2005,II,Laelia mixta,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,5,live,,T,A
2005,II,Laelia perrinii,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,5,live,,T,A
2005,II,Laelia praestans,,Orchidales,Orchidaceae,Laelia,GB,BR,,,10,live,,T,A
2005,II,Laelia pumila,,Orchidales,Orchidaceae,Laelia,GB,BR,,15,16,live,,T,A
2005,II,Laelia purpurata,,Orchidales,Orchidaceae,Laelia,GB,BR,,30,166,live,,T,A
2005,II,Laelia purpurata,,Orchidales,Orchidaceae,Laelia,GB,US,,4,,live,,T,A
2005,II,Laelia rubescens,,Orchidales,Orchidaceae,Laelia,GB,BR,,5,10,live,,T,A
2005,II,Laelia rubescens,,Orchidales,Orchidaceae,Laelia,GB,US,,96,,live,,T,A
2005,II,Laelia sanguiloba,,Orchidales,Orchidaceae,Laelia,GB,BR,,10,10,live,,T,A
2005,II,Laelia sincorana,,Orchidales,Orchidaceae,Laelia,GB,BR,,26,40,live,,T,A
2005,II,Laelia spectabilis,,Orchidales,Orchidaceae,Laelia,GB,BR,,60,,live,,T,A
2005,II,Laelia tenebrosa,,Orchidales,Orchidaceae,Laelia,GB,BR,,15,35,live,,T,A
2005,II,Laelia tenebrosa,,Orchidales,Orchidaceae,Laelia,GB,US,,14,,live,,T,A
2005,II,Lepanthes spp.,,Orchidales,Orchidaceae,Lepanthes,GB,EC,,87,56,live,,T,A
2005,II,Lepanthes spp.,,Orchidales,Orchidaceae,Lepanthes,GB,PE,,212,79,live,,T,A
2005,II,Lepanthes calodictyon,,Orchidales,Orchidaceae,Lepanthes,GB,EC,,2,4,live,,T,A
2005,II,Lepanthes dalessandroi,,Orchidales,Orchidaceae,Lepanthes,GB,EC,,4,4,live,,T,A
2005,II,Lepanthes electilis,,Orchidales,Orchidaceae,Lepanthes,GB,EC,,1,1,live,,T,A
2005,II,Lepanthes hippocrepica,,Orchidales,Orchidaceae,Lepanthes,GB,EC,,1,2,live,,T,A
2005,II,Lepanthes intonsa,,Orchidales,Orchidaceae,Lepanthes,GB,EC,,5,1,live,,T,A
2005,II,Lepanthes jubata,,Orchidales,Orchidaceae,Lepanthes,GB,EC,,3,3,live,,T,A
2005,II,Leucohyle subulata,,Orchidales,Orchidaceae,Leucohyle,GB,EC,,3,1,live,,T,A
2005,II,Lockhartia spp.,,Orchidales,Orchidaceae,Lockhartia,GB,EC,,1,1,live,,T,A
2005,II,Lockhartia bennettii,,Orchidales,Orchidaceae,Lockhartia,GB,PE,,10,15,live,,T,A
2005,II,Lockhartia biserra,,Orchidales,Orchidaceae,Lockhartia,GB,EC,,4,2,live,,T,A
2005,II,Lockhartia parthenocomos,,Orchidales,Orchidaceae,Lockhartia,GB,EC,,5,2,live,,T,A
2005,II,Lockhartia platyglossa,,Orchidales,Orchidaceae,Lockhartia,GB,EC,,,2,live,,T,A
2005,II,Lueddemannia pescatorei,,Orchidales,Orchidaceae,Lueddemannia,GB,CO,,1,1,live,,T,A
2005,II,Lueddemannia pescatorei,,Orchidales,Orchidaceae,Lueddemannia,GB,EC,,2,2,live,,T,A
2005,II,Lycaste spp.,,Orchidales,Orchidaceae,Lycaste,GB,EC,,10,13,live,,T,A
2005,II,Lycaste spp.,,Orchidales,Orchidaceae,Lycaste,GB,PE,,10,10,live,,T,A
2005,II,Lycaste barbifrons,,Orchidales,Orchidaceae,Lycaste,GB,EC,,2,,live,,T,A
2005,II,Lycaste cinnabarina,,Orchidales,Orchidaceae,Lycaste,GB,EC,,6,5,live,,T,A
2005,II,Lycaste dyeriana,,Orchidales,Orchidaceae,Lycaste,GB,PE,,10,10,live,,T,A
2005,II,Lycaste fimbriata,,Orchidales,Orchidaceae,Lycaste,GB,EC,,1,2,live,,T,A
2005,II,Lycaste lanipes,,Orchidales,Orchidaceae,Lycaste,GB,EC,,3,6,live,,T,A
2005,II,Lycaste linguella,,Orchidales,Orchidaceae,Lycaste,GB,EC,,3,1,live,,T,A
2005,II,Lycaste locusta,,Orchidales,Orchidaceae,Lycaste,GB,EC,,7,5,live,,T,A
2005,II,Lycaste locusta,,Orchidales,Orchidaceae,Lycaste,GB,PE,,5,10,live,,T,A
2005,II,Lycaste longipetala,,Orchidales,Orchidaceae,Lycaste,GB,CO,,1,1,live,,T,A
2005,II,Lycaste longipetala,,Orchidales,Orchidaceae,Lycaste,GB,EC,,3,3,live,,T,A
2005,II,Lycaste macrophylla,,Orchidales,Orchidaceae,Lycaste,GB,EC,,9,4,live,,T,A
2005,II,Lycaste macrophylla,,Orchidales,Orchidaceae,Lycaste,GB,PE,,10,10,live,,T,A
2005,II,Lycaste reichenbachii,,Orchidales,Orchidaceae,Lycaste,GB,EC,,1,3,live,,T,A
2005,II,Lycaste schilleriana,,Orchidales,Orchidaceae,Lycaste,GB,EC,,1,4,live,,T,A
2005,II,Lycaste skinneri,,Orchidales,Orchidaceae,Lycaste,GB,EC,,3,4,live,,T,A
2005,II,Lycomormium spp.,,Orchidales,Orchidaceae,Lycomormium,GB,EC,,3,4,live,,T,A
2005,II,Macradenia brassavolae,,Orchidales,Orchidaceae,Macradenia,GB,EC,,4,2,live,,T,A
2005,II,Macroclinium spp.,,Orchidales,Orchidaceae,Macroclinium,GB,EC,,2,1,live,,T,A
2005,II,Macroclinium spp.,,Orchidales,Orchidaceae,Macroclinium,GB,PE,,1,20,live,,T,A
2005,II,Macroclinium dalstroemii,,Orchidales,Orchidaceae,Macroclinium,GB,EC,,4,2,live,,T,A
2005,II,Masdevallia spp.,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia spp.,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,35,55,live,,T,A
2005,II,Masdevallia spp.,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,52,60,live,,T,A
2005,II,Masdevallia spp.,,Orchidales,Orchidaceae,Masdevallia,GB,US,,3,,live,,T,A
2005,II,Masdevallia abbreviata,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,1,live,,T,A
2005,II,Masdevallia agaster,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,3,live,,T,A
2005,II,Masdevallia alexandri,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,2,live,,T,A
2005,II,Masdevallia amaluzae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,3,live,,T,A
2005,II,Masdevallia amanda,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia amplexa,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,3,live,,T,A
2005,II,Masdevallia amplexa,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,278,20,live,,T,A
2005,II,Masdevallia ampullacea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,9,4,live,,T,A
2005,II,Masdevallia andreettaeana,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,2,live,,T,A
2005,II,Masdevallia anfracta,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia angulata,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia aphanes,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,,5,live,,T,A
2005,II,Masdevallia ariasii,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,4,live,,T,A
2005,II,Masdevallia asterotricha,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,4,live,,T,A
2005,II,Masdevallia aurea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,2,live,,T,A
2005,II,Masdevallia ayabacana,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,15,14,live,,T,A
2005,II,Masdevallia bicolor,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia bicolor,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,10,10,live,,T,A
2005,II,Masdevallia bicornis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,2,live,,T,A
2005,II,Masdevallia brachyura,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,9,2,live,,T,A
2005,II,Masdevallia bucculenta,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia bulbophyllopsis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,4,live,,T,A
2005,II,Masdevallia caesia,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia caesia,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,3,live,,T,A
2005,II,Masdevallia calocalix,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia caloptera,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,2,live,,T,A
2005,II,Masdevallia campyloglossa,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,,live,,T,A
2005,II,Masdevallia cardiantha,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,4,live,,T,A
2005,II,Masdevallia carmenensis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,6,4,live,,T,A
2005,II,Masdevallia carruthersiana,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia carruthersiana,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia caudata,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia caudata,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia chontalensis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,1,live,,T,A
2005,II,Masdevallia cinnamomea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,2,live,,T,A
2005,II,Masdevallia citrinella,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,8,live,,T,A
2005,II,Masdevallia cloesii,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,1,live,,T,A
2005,II,Masdevallia coccinea,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia coccinea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,10,17,live,,T,A
2005,II,Masdevallia constricta,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,,live,,T,A
2005,II,Masdevallia corderoana,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,4,live,,T,A
2005,II,Masdevallia corniculata,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,2,live,,T,A
2005,II,Masdevallia crassicaudis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,6,live,,T,A
2005,II,Masdevallia cucullata,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia cuprea,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia cuprea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia cyclotega,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,3,live,,T,A
2005,II,Masdevallia cyclotega,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,153,10,live,,T,A
2005,II,Masdevallia davisii,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,2,live,,T,A
2005,II,Masdevallia davisii,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,9,10,live,,T,A
2005,II,Masdevallia decumana,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,10,live,,T,A
2005,II,Masdevallia decumana,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,,15,live,,T,A
2005,II,Masdevallia deformis,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia deformis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,6,live,,T,A
2005,II,Masdevallia deniseana,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,2,live,,T,A
2005,II,Masdevallia dimorphotricha,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia don-quijote,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia draconis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,1,live,,T,A
2005,II,Masdevallia elegans,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,4,live,,T,A
2005,II,Masdevallia elegans,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,20,20,live,,T,A
2005,II,Masdevallia empusa,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,2,live,,T,A
2005,II,Masdevallia estradae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia eumeliae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,3,live,,T,A
2005,II,Masdevallia eumeliae,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,,6,live,,T,A
2005,II,Masdevallia eurynogaster,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia excelsior,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,1,live,,T,A
2005,II,Masdevallia falcago,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,,2,live,,T,A
2005,II,Masdevallia floribunda,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,2,live,,T,A
2005,II,Masdevallia fuchsii,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,1,live,,T,A
2005,II,Masdevallia geminiflora,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,2,live,,T,A
2005,II,Masdevallia gilbertoi,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,8,live,,T,A
2005,II,Masdevallia glandulosa,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,,1,live,,T,A
2005,II,Masdevallia graminea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia guerrieroi,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia guttulata,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,3,live,,T,A
2005,II,Masdevallia hercules,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,1,live,,T,A
2005,II,Masdevallia herradurae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia hieroglyphica,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia hieroglyphica,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,3,live,,T,A
2005,II,Masdevallia hirtzii,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia hirtzii,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,5,6,live,,T,A
2005,II,Masdevallia hoeijeri,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,4,live,,T,A
2005,II,Masdevallia idae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,3,live,,T,A
2005,II,Masdevallia ignea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,4,live,,T,A
2005,II,Masdevallia impostor,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,5,1,live,,T,A
2005,II,Masdevallia instar,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,2,live,,T,A
2005,II,Masdevallia lamprotyria,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,4,live,,T,A
2005,II,Masdevallia lamprotyria,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,10,10,live,,T,A
2005,II,Masdevallia leptoura,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,3,1,live,,T,A
2005,II,Masdevallia lilacina,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,2,live,,T,A
2005,II,Masdevallia lilianae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,2,live,,T,A
2005,II,Masdevallia limax,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,5,6,live,,T,A
2005,II,Masdevallia lineolata,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia lintricula,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia lucernula,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,4,live,,T,A
2005,II,Masdevallia lucernula,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,11,20,live,,T,A
2005,II,Masdevallia maloi,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,877,10,live,,T,A
2005,II,Masdevallia manchinazae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,2,live,,T,A
2005,II,Masdevallia maxilimax,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,,1,live,,T,A
2005,II,Masdevallia medinae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,3,live,,T,A
2005,II,Masdevallia mendozae,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia mendozae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,5,2,live,,T,A
2005,II,Masdevallia mezae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia mooreana,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,,1,live,,T,A
2005,II,Masdevallia morochoi,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,2,live,,T,A
2005,II,Masdevallia murex,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,5,live,,T,A
2005,II,Masdevallia mutica,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,6,3,live,,T,A
2005,II,Masdevallia nivea,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,,live,,T,A
2005,II,Masdevallia norops,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia ophioglossa,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia ova-avis,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,,1,live,,T,A
2005,II,Masdevallia ova-avis,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia pandurilabia,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia papillosa,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,1,live,,T,A
2005,II,Masdevallia paquishae,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,2,1,live,,T,A
2005,II,Masdevallia parvula,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia patriciana,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,5,live,,T,A
2005,II,Masdevallia patula,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,4,live,,T,A
2005,II,Masdevallia peristeria,,Orchidales,Orchidaceae,Masdevallia,GB,CO,,1,1,live,,T,A
2005,II,Masdevallia peristeria,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,4,1,live,,T,A
2005,II,Masdevallia picta,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,1,1,live,,T,A
2005,II,Masdevallia picturata,,Orchidales,Orchidaceae,Masdevallia,GB,EC,,,6,live,,T,A
2005,II,Masdevallia picturata,,Orchidales,Orchidaceae,Masdevallia,GB,PE,,10,10,live,,T,A
